entryID	repID	eValue
A0A058ZCE1	A0A058ZCE1	691883
A0A066V592	A0A058ZCE1	1037660
A0A067Q316	A0A058ZCE1	933084
A0A068S7Q6	A0A058ZCE1	1263082
A0A098VUU2	A0A058ZCE1	1485682
A0A0A1UAK0	A0A058ZCE1	370355
A0A0C3B9C4	A0A058ZCE1	933852
A0A0C9TW85	A0A058ZCE1	990650
A0A0D8Y582	A0A058ZCE1	29172
A0A0G4J407	A0A058ZCE1	37360
A0A0L0G9R8	A0A058ZCE1	667725
A0A0L6VS11	A0A058ZCE1	27349
A0A0N0RS44	A0A058ZCE1	77020
A0A0W0C769	A0A058ZCE1	5478
A0A0W4ZQ65	A0A058ZCE1	1408657
A0A139B0Y7	A0A058ZCE1	1344416
A0A177TTQ5	A0A058ZCE1	43049
A0A1B7SM01	A0A058ZCE1	460523
A0A1C7NJP2	A0A058ZCE1	101091
A0A1D1ZTV2	A0A058ZCE1	3075
A0A1E4S1B1	A0A058ZCE1	983966
A0A1E4TC37	A0A058ZCE1	767744
A0A1E4TZX7	A0A058ZCE1	669874
A0A1G4JSZ8	A0A058ZCE1	1266667
A0A1G4KJU1	A0A058ZCE1	1230905
A0A1R2BGD6	A0A058ZCE1	5963
A0A1S7H9I1	A0A058ZCE1	1365886
A0A1U7LT31	A0A058ZCE1	1198029
A0A1V9ZMB2	A0A058ZCE1	74557
A0A1X0RJU0	A0A058ZCE1	58291
A0A1X2GW22	A0A058ZCE1	101127
A0A1X2HIW4	A0A058ZCE1	13706
A0A1Y1WGM0	A0A058ZCE1	61395
A0A1Y2F7K6	A0A058ZCE1	2754530
A0A1Y2G8S6	A0A058ZCE1	64571
A0A1Z5JXE6	A0A058ZCE1	1519565
A0A210QNG9	A0A058ZCE1	6573
A0A250X166	A0A058ZCE1	1157962
A0A261Y7N5	A0A058ZCE1	1938954
A0A2C5X4V3	A0A058ZCE1	1035309
A0A2H0RDI1	A0A058ZCE1	1975045
A0A2H9TGI0	A0A058ZCE1	1246581
A0A2R6XRZ3	A0A058ZCE1	3197
A0A2T0FFG1	A0A058ZCE1	45607
A0A2V3J3Q3	A0A058ZCE1	448386
A0A316UUR3	A0A058ZCE1	1569628
A0A376B4U1	A0A058ZCE1	36035
A0A397IJ92	A0A058ZCE1	1348612
A0A421JTM1	A0A058ZCE1	2028339
A0A4P9XG22	A0A058ZCE1	78915
A0A4P9Y2R6	A0A058ZCE1	1907219
A0A4P9ZDG3	A0A058ZCE1	27322
A0A4P9ZRT6	A0A058ZCE1	215637
A0A5E8B932	A0A058ZCE1	2606893
A0A5P1E0Q0	A0A058ZCE1	4686
A0A6A4WY58	A0A058ZCE1	1232801
A0A6P4ZSD4	A0A058ZCE1	7741
A0A6P7V9V1	A0A058ZCE1	6945
A0A7J6S4J7	A0A058ZCE1	32597
A0A7M7QQ56	A0A058ZCE1	7425
A0A7S1A5J6	A0A058ZCE1	2966
A0A7S2AYG5	A0A058ZCE1	327968
A0A7S2JAN4	A0A058ZCE1	156173
A0A830HQ31	A0A058ZCE1	41880
A0E1F8	A0A058ZCE1	5888
B3RMU8	A0A058ZCE1	10228
B8CG21	A0A058ZCE1	35128
C1N3K1	A0A058ZCE1	564608
C4QVN1	A0A058ZCE1	644223
E4WRD8	A0A058ZCE1	34765
F0X8F2	A0A058ZCE1	655863
G3AP04	A0A058ZCE1	619300
I2FV19	A0A058ZCE1	1128400
I4YCF2	A0A058ZCE1	671144
J7SAU6	A0A058ZCE1	1071383
K0KUU9	A0A058ZCE1	1206466
K0TD28	A0A058ZCE1	159749
L2GMX7	A0A058ZCE1	993615
L2GX01	A0A058ZCE1	948595
M2Y9U9	A0A058ZCE1	130081
Q10173	A0A058ZCE1	284812
Q6C3V4	A0A058ZCE1	284591
R1EKV0	A0A058ZCE1	2903
S7W9X1	A0A058ZCE1	1358809
V6LE26	A0A058ZCE1	348837
V6LXF4	A0A058ZCE1	348837
W6MFP6	A0A058ZCE1	1382522
W6NEP7	A0A058ZCE1	6289
A0A058ZCG0	A0A058ZCG0	691883
A0A287PYD3	A0A058ZCG0	112509
A0A2A6CTN4	A0A058ZCG0	54126
A0A453L5W1	A0A058ZCG0	200361
A0A7I8ICT3	A0A058ZCG0	51605
A0A834LAM1	A0A058ZCG0	118357
A0A058ZCG8	A0A058ZCG8	691883
A0A0D9PDM5	A0A058ZCG8	1291518
A0A162KFU5	A0A058ZCG8	1081108
A0A1D2VRT8	A0A058ZCG8	1344418
A0A1E3QK50	A0A058ZCG8	984486
A0A292PUF1	A0A058ZCG8	59557
A0A7S0H125	A0A058ZCG8	1561963
A0A7S2YUN3	A0A058ZCG8	41880
A0A7S3YMK4	A0A058ZCG8	2829
A0A7S4KI10	A0A058ZCG8	180227
G3AY83	A0A058ZCG8	590646
G3J3V2	A0A058ZCG8	983644
G9MQI3	A0A058ZCG8	413071
L1K4D2	A0A058ZCG8	905079
R1CR85	A0A058ZCG8	2903
S3CSL3	A0A058ZCG8	1262450
A0A058ZCI0	A0A058ZCI0	691883
A0A1D6IZS1	A0A058ZCI0	4577
A0A1I8IYX8	A0A058ZCI0	282301
A0A1U7CXL0	A0A058ZCI0	1387353
A0A5D6Y2T6	A0A058ZCI0	1485010
A0A662XS60	A0A058ZCI0	2483409
A0A7C5QUV2	A0A058ZCI0	2052143
A0A7J8LHN6	A0A058ZCI0	34289
A0A7S2J690	A0A058ZCI0	327968
A0A7S3NI66	A0A058ZCI0	44058
A0A058ZCI2	A0A058ZCI2	691883
A0A2E6H440	A0A058ZCI2	2020862
A0A7Y5LMM2	A0A058ZCI2	2026763
A0A813B615	A0A058ZCI2	2951
A0A058ZCI3	A0A058ZCI3	691883
A0A0C3ARC5	A0A058ZCI3	933852
A0A0C3CSJ6	A0A058ZCI3	686832
A0A0C9WPE6	A0A058ZCI3	1095629
A0A0C9YM34	A0A058ZCI3	765257
A0A0D7ABS2	A0A058ZCI3	1128425
A0A0D7BI04	A0A058ZCI3	1314674
A0A0L0SVZ1	A0A058ZCI3	578462
A0A166QTY0	A0A058ZCI3	436010
A0A1D2A8M4	A0A058ZCI3	3075
A0A1E7FG39	A0A058ZCI3	635003
A0A1I8BGK5	A0A058ZCI3	6305
A0A1I8BSN2	A0A058ZCI3	6305
A0A1Q3E346	A0A058ZCI3	5353
A0A1Y3NFH1	A0A058ZCI3	73868
A0A286U5F8	A0A058ZCI3	2282107
A0A2G8LQY0	A0A058ZCI3	307972
A0A2N1JC26	A0A058ZCI3	2020962
A0A2R6NEE5	A0A058ZCI3	98765
A0A3N4IFW3	A0A058ZCI3	1160509
A0A3P6E5G4	A0A058ZCI3	3712
A0A437A5X3	A0A058ZCI3	97331
A0A4R0RCZ1	A0A058ZCI3	92696
A0A4S4KY20	A0A058ZCI3	167371
A0A4Y2FK11	A0A058ZCI3	182803
A0A4Y7PV70	A0A058ZCI3	50990
A0A517LAM1	A0A058ZCI3	50376
A0A5C3L0V5	A0A058ZCI3	230819
A0A5C3R007	A0A058ZCI3	1884261
A0A5E3XSI6	A0A058ZCI3	718367
A0A5J5EW11	A0A058ZCI3	1250544
A0A6A1VSZ4	A0A058ZCI3	262757
A0A6G1L3X7	A0A058ZCI3	161662
A0A7J0FQS9	A0A058ZCI3	165716
A0A7J6UJD8	A0A058ZCI3	32597
A0A7S4JNE9	A0A058ZCI3	265563
C1MMI6	A0A058ZCI3	564608
D3AVT1	A0A058ZCI3	670386
F0Z6H0	A0A058ZCI3	5786
F8PV52	A0A058ZCI3	936435
G4U362	A0A058ZCI3	1109443
M5E9T1	A0A058ZCI3	1230383
T1FN02	A0A058ZCI3	6412
U4L9J4	A0A058ZCI3	1076935
U5HG90	A0A058ZCI3	683840
X8JNJ8	A0A058ZCI3	1086054
A0A058ZCJ7	A0A058ZCJ7	691883
A0A0L0FW33	A0A058ZCJ7	667725
A0A182H9X9	A0A058ZCJ7	7160
A0A182V245	A0A058ZCJ7	30066
A0A4U5UPQ3	A0A058ZCJ7	240159
A0A811U826	A0A058ZCJ7	7213
A0A815KKF1	A0A058ZCJ7	249248
I7MLB1	A0A058ZCJ7	312017
A0A058ZCL7	A0A058ZCL7	691883
A0A074WHL8	A0A058ZCL7	1043004
A0A3B3SSM7	A0A058ZCL7	1676925
A0A6J2TGV6	A0A058ZCL7	7225
B4LN75	A0A058ZCL7	7244
R9P2N7	A0A058ZCL7	1305764
A0A058ZCL8	A0A058ZCL8	691883
A0A0C9LXV2	A0A058ZCL8	1603295
A0A0C9R9B8	A0A058ZCL8	64838
A0A109FH27	A0A058ZCL8	1305733
A0A195C3S8	A0A058ZCL8	456900
A0A1Q9DVS2	A0A058ZCL8	2951
A0A1Q9F6L6	A0A058ZCL8	2951
A0A250WSI2	A0A058ZCL8	1157962
A0A2A9MAA4	A0A058ZCL8	94643
A0A316V724	A0A058ZCL8	1280837
A0A4P9X3L4	A0A058ZCL8	1555241
A0A511KM88	A0A058ZCL8	5286
A0A5C5FSY2	A0A058ZCL8	5288
A0A843WY67	A0A058ZCL8	4460
D8QM82	A0A058ZCL8	578458
T1EZE8	A0A058ZCL8	6412
A0A058ZCN2	A0A058ZCN2	691883
A0A401RY04	A0A058ZCN2	137246
A0A6I8P4R5	A0A058ZCN2	9258
A0A058ZCN7	A0A058ZCN7	691883
A0A0H2SFZ0	A0A058ZCN7	27342
A0A4Y7JFE5	A0A058ZCN7	3469
A0A058ZCP5	A0A058ZCP5	691883
A0A0L6VME0	A0A058ZCP5	27349
A0A058ZCP7	A0A058ZCP7	691883
A0A1W6N4P8	A0A058ZCP7	1414854
A0A1Z5JBH1	A0A058ZCP7	1519565
A0A7S3V6E9	A0A058ZCP7	122233
A0A058ZCS3	A0A058ZCS3	691883
A0A1B2N1D5	A0A058ZCS3	216778
A0A1W0WID1	A0A058ZCS3	232323
A0A5N5DNB0	A0A058ZCS3	45133
A0A058ZCS4	A0A058ZCS4	691883
A0A0L0D0U7	A0A058ZCS4	461836
A0A1M5ILC2	A0A058ZCS4	1206085
A0A815MG89	A0A058ZCS4	392033
A0A847BG25	A0A058ZCS4	2026746
R7U6X9	A0A058ZCS4	283909
A0A058ZCS9	A0A058ZCS9	691883
A0A067MPK4	A0A058ZCS9	930990
A0A4R1BHS9	A0A058ZCS9	185139
A0A058ZCV2	A0A058ZCV2	691883
A0A0D2WJT9	A0A058ZCV2	595528
A0A0E0AC75	A0A058ZCV2	40148
A0A0K9S4A5	A0A058ZCV2	3562
A0A0N1I1W1	A0A058ZCV2	5684
A0A835G1I6	A0A058ZCV2	1010633
A0A058ZCW1	A0A058ZCW1	691883
A0A7D9LNU4	A0A058ZCW1	317549
A0A058ZCW7	A0A058ZCW7	691883
A0A452RU86	A0A058ZCW7	9643
A0A6P7GV35	A0A058ZCW7	50390
A0A7R8CN91	A0A058ZCW7	72036
U6LRG8	A0A058ZCW7	51314
A0A058ZCX1	A0A058ZCX1	691883
A0A0B7K0U4	A0A058ZCX1	29856
A0A0D2B8J7	A0A058ZCX1	253628
A0A0E1RXI7	A0A058ZCX1	246410
A0A0F4YL83	A0A058ZCX1	1408163
A0A0F8B2U8	A0A058ZCX1	88771
A0A0G2GD46	A0A058ZCX1	158046
A0A1C1D081	A0A058ZCX1	86049
A0A1J9RFY6	A0A058ZCX1	236234
A0A1V8STY8	A0A058ZCX1	1507870
A0A218Z8Q6	A0A058ZCX1	503106
A0A2C5X164	A0A058ZCX1	1035309
A0A2H3I5W8	A0A058ZCX1	290292
A0A2P4XTH2	A0A058ZCX1	611791
A0A364MW01	A0A058ZCX1	183478
A0A369GR60	A0A058ZCX1	2039875
A0A423VG71	A0A058ZCX1	252740
A0A485L4K0	A0A058ZCX1	120398
A0A4S2MQI4	A0A058ZCX1	341454
A0A559ML97	A0A058ZCX1	215461
A0A5J5EEB9	A0A058ZCX1	1250544
A0A5N5DQS5	A0A058ZCX1	45133
A0A6A6GEL4	A0A058ZCX1	302913
A0A6A6P3C5	A0A058ZCX1	578093
A0A6A6PR75	A0A058ZCX1	245834
A0A6A6XFH2	A0A058ZCX1	1314802
A0A7J7HRP2	A0A058ZCX1	4442
C1H3E2	A0A058ZCX1	502779
D5GLS5	A0A058ZCX1	656061
E9EGP3	A0A058ZCX1	655827
F7VV63	A0A058ZCX1	771870
F9X6R6	A0A058ZCX1	336722
G5A5B7	A0A058ZCX1	1094619
L8X195	A0A058ZCX1	983506
W9YKF6	A0A058ZCX1	1182542
A0A058ZCX5	A0A058ZCX5	691883
A0A2E9ZWS6	A0A058ZCX5	2026766
A0A058ZCX6	A0A058ZCX6	691883
W2P8G4	A0A058ZCX6	4792
A0A058ZCY4	A0A058ZCY4	691883
A0A0H5R936	A0A058ZCY4	70186
A0A0S4IZ17	A0A058ZCY4	75058
A0A1G4KI12	A0A058ZCY4	1266666
A0A2U4CMM0	A0A058ZCY4	9739
A0A2Y9IBR4	A0A058ZCY4	29088
A0A448Z4G6	A0A058ZCY4	183589
A0A6P6FMW7	A0A058ZCY4	326968
A0A6P7ER51	A0A058ZCY4	9940
A0A7J7KJA8	A0A058ZCY4	10212
A0A7J8CCA1	A0A058ZCY4	27622
A0A7J8CCC5	A0A058ZCY4	27622
A0A7S0DTK5	A0A058ZCY4	1561963
B9W7G5	A0A058ZCY4	573826
A0A058ZCY6	A0A058ZCY6	691883
A0A835Z812	A0A058ZCY6	303371
A0A843U6N0	A0A058ZCY6	4460
A0A058ZD20	A0A058ZD20	691883
A0A1D2NIF9	A0A058ZD20	48709
F2U442	A0A058ZD20	946362
A0A058ZD44	A0A058ZD44	691883
A0A0J9X8C9	A0A058ZD44	1173061
A0A058ZD45	A0A058ZD45	691883
A0A0X8HRY7	A0A058ZD45	45286
A0A146I8X0	A0A058ZD45	658473
A0A210PF62	A0A058ZD45	6573
A0A210PVK4	A0A058ZD45	6573
A0A2P6NE44	A0A058ZD45	1890364
A0A2P6NEN2	A0A058ZD45	1890364
A0A2T9YNM1	A0A058ZD45	61424
A0A395IHB4	A0A058ZD45	38457
A0A397WAD0	A0A058ZD45	44941
A0A3P8ZBJ9	A0A058ZD45	8010
A0A4X2LAD7	A0A058ZD45	29139
A0A6P4YPT4	A0A058ZD45	7741
A0A7H9BBA3	A0A058ZD45	42260
A0A7S0E422	A0A058ZD45	3032
A0A814LLN2	A0A058ZD45	1234261
A9S0A1	A0A058ZD45	3218
D3BTU4	A0A058ZD45	670386
F0ZH74	A0A058ZD45	5786
I2H9Q6	A0A058ZD45	1071380
L1J7V8	A0A058ZD45	905079
Q757Z8	A0A058ZD45	284811
V4CQX8	A0A058ZD45	225164
A0A058ZD48	A0A058ZD48	691883
A0A0D7AJ53	A0A058ZD48	1128425
A0A0G4FI67	A0A058ZD48	1169540
A0A177VX64	A0A058ZD48	13291
A0A2H6AG80	A0A058ZD48	2035431
A0A3M7RRT7	A0A058ZD48	10195
A0A813P9E2	A0A058ZD48	104777
G0SBT0	A0A058ZD48	759272
G1P036	A0A058ZD48	59463
A0A058ZD77	A0A058ZD77	691883
A0A182EQF7	A0A058ZD77	42157
A0A058ZD79	A0A058ZD79	691883
A0A0L0FYJ6	A0A058ZD79	667725
A0A663MYV8	A0A058ZD79	194338
U6JWX6	A0A058ZD79	44415
A0A058ZDC7	A0A058ZDC7	691883
A0A066VNJ0	A0A058ZDC7	1037660
A0A078AXM2	A0A058ZDC7	5949
A0A0C1N1K5	A0A058ZDC7	86105
A0A162TJD2	A0A058ZDC7	763407
A0A167WEF2	A0A058ZDC7	1081102
A0A1Y1I369	A0A058ZDC7	105231
A0A1Y1V9H6	A0A058ZDC7	1754191
A0A1Y5I7Q7	A0A058ZDC7	70448
A0A2K1J7L4	A0A058ZDC7	3218
A0A388M9Z5	A0A058ZDC7	69332
A0A433QNC0	A0A058ZDC7	994334
A0A4P9X6B7	A0A058ZDC7	1555241
A0A7S4FBL2	A0A058ZDC7	13221
A4S886	A0A058ZDC7	436017
B6K440	A0A058ZDC7	402676
F0W9K8	A0A058ZDC7	890382
J9I059	A0A058ZDC7	1172189
S3BWD1	A0A058ZDC7	1262450
U7PSI4	A0A058ZDC7	1391915
A0A058ZDF0	A0A058ZDF0	691883
A0A2U1PK18	A0A058ZDF0	35608
A0A058ZDF4	A0A058ZDF4	691883
A0A2G5BKG3	A0A058ZDF4	763665
A0A6P0EX49	A0A058ZDF4	1608614
A0A058ZDK7	A0A058ZDK7	691883
A0A316UAK7	A0A058ZDK7	1684307
A0A058ZDL6	A0A058ZDL6	691883
A0A423VNU7	A0A058ZDL6	252740
A0A553Q7B0	A0A058ZDL6	623744
A0A812SGT4	A0A058ZDL6	878477
Q9ST86	A0A058ZDL6	4530
A0A058ZDM0	A0A058ZDM0	691883
A0A4Y9YW55	A0A058ZDM0	205917
A0A812SG20	A0A058ZDM0	1519616
U6H5M1	A0A058ZDM0	51316
A0A058ZDM2	A0A058ZDM2	691883
A0A5B9PDA4	A0A058ZDM2	980251
A0A845T2W7	A0A058ZDM2	169435
A0A024R9L5	A0A058ZDN3	9606
A0A058ZDN3	A0A058ZDN3	691883
A0A094ZSN2	A0A058ZDN3	6185
A0A0G4FF12	A0A058ZDN3	1169474
A0A139H6B1	A0A058ZDN3	321146
A0A150H271	A0A058ZDN3	33097
A0A150V8V4	A0A058ZDN3	766039
A0A165I197	A0A058ZDN3	1328760
A0A182HTQ7	A0A058ZDN3	7173
A0A182XB28	A0A058ZDN3	34691
A0A183JZ32	A0A058ZDN3	6186
A0A1W5CV74	A0A058ZDN3	136370
A0A1Y1XSE9	A0A058ZDN3	1754192
A0A1Y2H4U3	A0A058ZDN3	64571
A0A1Y6LFX8	A0A058ZDN3	1276529
A0A1Z1C527	A0A058ZDN3	180999
A0A1Z5TG01	A0A058ZDN3	1157616
A0A2C6LGQ7	A0A058ZDN3	483139
A0A2S6CGX5	A0A058ZDN3	357750
A0A2V0P4V2	A0A058ZDN3	307507
A0A3N4LM71	A0A058ZDN3	1051890
A0A3P8USR9	A0A058ZDN3	244447
A0A3P9IKG3	A0A058ZDN3	8090
A0A3P9NB64	A0A058ZDN3	8081
A0A3Q3BIG6	A0A058ZDN3	37003
A0A4U0VXU8	A0A058ZDN3	1965284
A0A4W5R4L5	A0A058ZDN3	62062
A0A4Y2ANC2	A0A058ZDN3	182803
A0A4Y2DFC5	A0A058ZDN3	182803
A0A4Z1P2F6	A0A058ZDN3	86259
A0A553PI86	A0A058ZDN3	6832
A0A5J4WL54	A0A058ZDN3	222440
A0A672GVR2	A0A058ZDN3	181472
A0A6A4JKS3	A0A058ZDN3	248454
A0A6A6C1U5	A0A058ZDN3	1080233
A0A6A6Q474	A0A058ZDN3	245834
A0A6G0ITI0	A0A058ZDN3	215358
A0A6G1KV95	A0A058ZDN3	161662
A0A6J1STS2	A0A058ZDN3	133901
A0A6J1TRX3	A0A058ZDN3	133901
A0A6J3MLV2	A0A058ZDN3	1314786
A0A6J8BYH1	A0A058ZDN3	42192
A0A6J8D6Y4	A0A058ZDN3	42192
A0A6P3W9Q6	A0A058ZDN3	7950
A0A6P5A7J5	A0A058ZDN3	7741
A0A6P6ML17	A0A058ZDN3	7957
A0A7D9EM31	A0A058ZDN3	317549
A0A7G2C7M2	A0A058ZDN3	59799
A0A7M7T3C0	A0A058ZDN3	7668
A0A7R8D1J8	A0A058ZDN3	72036
A0A7R9FPZ9	A0A058ZDN3	69355
A0A7S0NEX0	A0A058ZDN3	3032
A0A830H2H3	A0A058ZDN3	41880
A8IRT0	A0A058ZDN3	3055
D8ULE1	A0A058ZDN3	3068
E0VHB1	A0A058ZDN3	121224
K1QAE9	A0A058ZDN3	29159
M2N7N9	A0A058ZDN3	717646
N1Q1J9	A0A058ZDN3	675120
N1Q2A9	A0A058ZDN3	675120
Q23DP2	A0A058ZDN3	312017
R7YKH6	A0A058ZDN3	1168221
T0L9N4	A0A058ZDN3	1037528
A0A058ZDN4	A0A058ZDN4	691883
A0A060SV76	A0A058ZDN4	5643
A0A562B5I6	A0A058ZDN4	936133
F9X255	A0A058ZDN4	336722
A0A058ZDP6	A0A058ZDP6	691883
A0A1I8A267	A0A058ZDP6	37863
A0A2N9I6Q3	A0A058ZDP6	28930
A0A369JJZ4	A0A058ZDP6	39966
A0A3Q1G107	A0A058ZDP6	80966
A0A433TI76	A0A058ZDP6	188477
A0A497R1F7	A0A058ZDP6	2026747
A0A5M9JXF5	A0A058ZDP6	38448
A0A7S2A4Y5	A0A058ZDP6	1514140
A0A7S3HP58	A0A058ZDP6	89044
J3MHC7	A0A058ZDP6	4533
R7VY63	A0A058ZDP6	8932
A0A058ZDS9	A0A058ZDS9	691883
A0A1X7SG81	A0A058ZDS9	400682
A0A2N9IP25	A0A058ZDS9	28930
A0A058ZDT3	A0A058ZDT3	691883
A0A0M8ZT86	A0A058ZDT3	166423
A0A2Z5QQB2	A0A058ZDT3	1655
A0A3D4RRB0	A0A058ZDT3	2049432
A0A7S0WSZ8	A0A058ZDT3	1034604
A0A7S1VQL2	A0A058ZDT3	210454
A0A7S2P5T3	A0A058ZDT3	163516
A0A839RSV4	A0A058ZDT3	616997
A0A058ZDW4	A0A058ZDW4	691883
J4I8I8	A0A058ZDW4	599839
A0A058ZDX2	A0A058ZDX2	691883
A0A0D2E017	A0A058ZDX2	215243
A0A058ZDY5	A0A058ZDY5	691883
A0A6A5LFB0	A0A058ZDY5	3870
D7MN59	A0A058ZDY5	81972
A0A058ZE19	A0A058ZE19	691883
A0A090M8K3	A0A058ZE19	70448
A0A0B5D2L2	A0A058ZE19	108607
A0A0B7KKE4	A0A058ZE19	29856
A0A0M4EGU8	A0A058ZE19	30019
A0A2S4WHN4	A0A058ZE19	27350
A0A316YS37	A0A058ZE19	215250
A0A3D8SFS7	A0A058ZE19	1849047
A0A4Y2BBB5	A0A058ZE19	182803
A0A507EHH6	A0A058ZE19	117820
A0A6A6G4X2	A0A058ZE19	302913
A0A6G1KU41	A0A058ZE19	161662
A0A7J0E6Q8	A0A058ZE19	165716
C4JY06	A0A058ZE19	336963
F0UAY8	A0A058ZE19	544711
G1X5J9	A0A058ZE19	756982
M1VZ14	A0A058ZE19	1111077
A0A058ZE59	A0A058ZE59	691883
A0A0H5AWD6	A0A058ZE59	2762
A0A182IUP1	A0A058ZE59	41427
A0A4Z2EYX3	A0A058ZE59	230148
B0EF77	A0A058ZE59	370354
B6HGI0	A0A058ZE59	500485
U6LT63	A0A058ZE59	51314
A0A058ZE74	A0A058ZE74	691883
A0A0G2EF59	A0A058ZE74	158046
A0A058ZE90	A0A058ZE90	691883
A0A0D2PKJ7	A0A058ZE90	945553
A0A165BQP6	A0A058ZE90	1314781
A0A1Q9E9Z0	A0A058ZE90	2951
A0A1Q9F1X7	A0A058ZE90	2951
A0A6P6NEM7	A0A058ZE90	7957
A0A7J6XJC4	A0A058ZE90	5693
A0A058ZEC2	A0A058ZEC2	691883
A0A0K9NNU5	A0A058ZEC2	29655
A0A0N0RU83	A0A058ZEC2	150374
A0A1Y2EIF8	A0A058ZEC2	1141098
A0A287G9P1	A0A058ZEC2	112509
A0A2P2LC93	A0A058ZEC2	61149
A0A2R6WW16	A0A058ZEC2	3197
A0A2U1PUM5	A0A058ZEC2	35608
A0A7N2LKW0	A0A058ZEC2	97700
A0A7S1C2D8	A0A058ZEC2	216773
A0A804I149	A0A058ZEC2	214687
A0A843TTN0	A0A058ZEC2	4460
I1LNP0	A0A058ZEC2	3847
M5WM88	A0A058ZEC2	3760
Q56ZI2	A0A058ZEC2	3702
U5CX82	A0A058ZEC2	13333
A0A058ZEC4	A0A058ZEC4	691883
A0A1I7WZP9	A0A058ZEC4	37862
A0A058ZEF0	A0A058ZEF0	691883
A0A074WXQ3	A0A058ZEF0	1043004
A0A074YL71	A0A058ZEF0	1043005
A0A098VWB0	A0A058ZEF0	1485682
A0A132A4A4	A0A058ZEF0	52283
A0A177CHN9	A0A058ZEF0	1460663
A0A179H6A6	A0A058ZEF0	33203
A0A197KEZ5	A0A058ZEF0	1314771
A0A1E4SZR2	A0A058ZEF0	983967
A0A1X6PFU9	A0A058ZEF0	2786
A0A2P6NJV8	A0A058ZEF0	1890364
A0A316UWE4	A0A058ZEF0	1569628
A0A3B3Y6G9	A0A058ZEF0	48701
A0A4P9ZLB8	A0A058ZEF0	215637
A0A4Y2F958	A0A058ZEF0	182803
A0A5E8BWL6	A0A058ZEF0	2606893
A0A5K3F1P9	A0A058ZEF0	53468
A0A6A6JFD2	A0A058ZEF0	318751
A0A7D9JN78	A0A058ZEF0	317549
A0A7I8V9Z5	A0A058ZEF0	2664684
A0A7M3QAX0	A0A058ZEF0	99802
K5V3G3	A0A058ZEF0	650164
A0A024VWR0	A0A058ZEH9	1036725
A0A058ZEH9	A0A058ZEH9	691883
A0A0A9ZD88	A0A058ZEH9	30085
A0A1D2NCA2	A0A058ZEH9	48709
A0A1Y2GGI4	A0A058ZEH9	64571
A0A1Y2I3I3	A0A058ZEH9	765915
A0A3G2S827	A0A058ZEH9	425264
A0A5E3XAM2	A0A058ZEH9	718367
A0A5J4YTK8	A0A058ZEH9	35688
A0A672SLB4	A0A058ZEH9	75366
A0A7J7PGH5	A0A058ZEH9	2650976
A0A7S0KFN2	A0A058ZEH9	1486918
A4SB27	A0A058ZEH9	436017
C1EFU4	A0A058ZEH9	296587
C1MWR4	A0A058ZEH9	564608
I0YV46	A0A058ZEH9	574566
K8ELI5	A0A058ZEH9	41875
A0A058ZEJ4	A0A058ZEJ4	691883
A0A0G4GRC3	A0A058ZEJ4	1169474
A0A267DGX4	A0A058ZEJ4	282301
A0A058ZEN0	A0A058ZEN0	691883
A0A6F9CUI7	A0A058ZEN0	861768
A0A836IKY8	A0A058ZEN0	2803181
D8LJ13	A0A058ZEN0	2880
D8LQ50	A0A058ZEN0	2880
A0A058ZEP6	A0A058ZEP6	691883
A0A395IP81	A0A058ZEP6	38457
A0A058ZEQ3	A0A058ZEQ3	691883
A0A835T2M1	A0A058ZEQ3	2026947
A0A058ZET4	A0A058ZET4	691883
A0A4U5LW78	A0A058ZET4	34508
A0A058ZET7	A0A058ZET7	691883
A0A3R7LYH2	A0A058ZET7	6689
A0A058ZEV4	A0A058ZEV4	691883
A0A0C9XXJ4	A0A058ZEV4	1095629
A0A0H2RTI5	A0A058ZEV4	27342
A0A182H5U1	A0A058ZEV4	7160
A0A196S8L7	A0A058ZEV4	478820
A0A1A9XD77	A0A058ZEV4	201502
A0A1I8NSQ4	A0A058ZEV4	35570
A0A1L8DHT5	A0A058ZEV4	330878
A0A212F5K0	A0A058ZEV4	278856
A0A286U5A7	A0A058ZEV4	2282107
A0A2A9NMV0	A0A058ZEV4	703135
A0A2C9KHJ5	A0A058ZEV4	6526
A0A2G8K674	A0A058ZEV4	307972
A0A2P8ZIS4	A0A058ZEV4	6973
A0A336MG35	A0A058ZEV4	179676
A0A369RYM1	A0A058ZEV4	287889
A0A3L8E3N8	A0A058ZEV4	2015173
A0A3Q0IVL0	A0A058ZEV4	121845
A0A3Q7MF53	A0A058ZEV4	34884
A0A409YR88	A0A058ZEV4	231916
A0A423T9Q9	A0A058ZEV4	6689
A0A4C2AD31	A0A058ZEV4	151549
A0A5C3KVB8	A0A058ZEV4	230819
A0A6F9DL77	A0A058ZEV4	59560
A0A6H5IBW4	A0A058ZEV4	86971
A0A6I8NMY3	A0A058ZEV4	9258
A0A6I9V9J9	A0A058ZEV4	27457
A0A6J0E4I9	A0A058ZEV4	230844
A0A6J8A6Y7	A0A058ZEV4	42192
A0A6J8A869	A0A058ZEV4	42192
A0A6L5DC58	A0A058ZEV4	1049336
A0A6M2DTD7	A0A058ZEV4	163159
A0A7E4RP80	A0A058ZEV4	79782
A0A7F8QAZ3	A0A058ZEV4	9713
A0A7F8QDR5	A0A058ZEV4	9713
A0A7M5V9F5	A0A058ZEV4	252671
