sapID	sapGO	repID	cluFlag	LCAtaxID
A0A590UJ25	N/A	A0A7S4ABM1	2	2759
A0A590UJL2	N/A	A0A7S4ABM1	1	2759
A0A590UK02	N/A	A0A7S4ABM1	2	2759
A0A590UK70	N/A	A0A7S4ABM1	2	2759
Q6ZSU2	N/A	A0A7S4ABM1	1	2759
Q56UN5	N/A	A0A7S4AEL6	1	2759
P00390	GO:0005829;GO:0009897;GO:0070062;GO:0005759;GO:0005739;GO:0009055;GO:0050660;GO:0004362;GO:0050661;GO:0045454;GO:0034599;GO:0006749;	A0A7S4AF30	1	131567
V9HW90	GO:0005829;GO:0009897;GO:0050660;GO:0004362;GO:0050661;GO:0045454;GO:0006749;	A0A7S4AF30	1	131567
B4DHS3	GO:0003723;	A0A7S4AYM6	1	2759
Q59G49	GO:0003723;	A0A7S4AYM6	1	2759
B4DKK1	N/A	A0A7S4B3A1	1	131567
Q9H1X3	GO:0005789;GO:0016021;GO:0006457;	A0A7S4B8C0	1	2759
B5MCT9	N/A	A0A7S4B9Z6	1	2759
F8WC61	GO:0072487;GO:0003677;GO:0006325;GO:0006355;	A0A7S4BG24	1	2759
H0YCF5	GO:0005524;GO:0004713;	A0A7S4BP59	1	131567
H0YB52	GO:0005737;GO:0008017;	A0A7S4BWI9	1	131567
B4DR96	N/A	A0A7S4C2Y4	1	131567
B4DZ13	GO:0042383;	A0A7S4C2Y4	1	131567
E9PEA7	N/A	A0A7S4C2Y4	1	131567
Q8WUK8	GO:0042383;	A0A7S4C2Y4	1	131567
Q99469	GO:0005829;GO:0031234;GO:0030315;GO:0046872;GO:0044325;GO:0034605;GO:2001259;GO:1903078;GO:1901387;GO:0007165;GO:0003009;	A0A7S4C2Y4	1	131567
A0A590UJZ0	N/A	A0A7S4C5X1	3	N/A
L0R6L1	GO:0016021;	A0A7S4C6G8	2	2759
B4DFK5	GO:0019005;GO:0031146;	A0A7S4CQF4	1	131567
H7BYD2	GO:0016773;GO:0005975;	A0A7S4D9U3	1	131567
Q13502	GO:0005776;GO:0031410;GO:0005764;GO:0008270;	A0A7S4DAB7	1	2759
C9J271	GO:0005829;GO:0016020;GO:0035091;GO:0042147;	A0A7S4DJH7	1	2759
A0A024R1T5	GO:0042470;GO:0005886;GO:0004113;GO:0003723;GO:0009214;	A0A7S4DMJ9	1	131567
P09543	GO:0005737;GO:0070062;GO:0005615;GO:0042470;GO:0016020;GO:0005874;GO:0005902;GO:0005743;GO:0005741;GO:0035748;GO:0035749;GO:0048471;GO:0005886;GO:0031143;GO:0045202;GO:0004113;GO:0030551;GO:0003723;GO:0008344;GO:0007568;GO:0007409;GO:0007268;GO:0009214;GO:0030900;GO:0000226;GO:0048709;GO:0046902;GO:0032496;GO:0009636;GO:0021762;	A0A7S4DMJ9	1	131567
Q15545	GO:0005737;GO:0001673;GO:0071339;GO:0005654;GO:0005634;GO:0005669;GO:0033276;GO:0005667;GO:0140297;GO:0035035;GO:0046966;GO:0042809;GO:0106140;GO:0046982;GO:0016251;GO:0001097;GO:0000976;GO:0006352;GO:0043966;GO:0030520;GO:0035521;GO:0035522;GO:0042789;GO:0045892;GO:0035067;GO:0090241;GO:0045344;GO:0045347;GO:0006469;GO:0000122;GO:0045893;GO:0045944;GO:0060261;GO:0006468;GO:0006282;GO:0006357;GO:0051123;GO:0000296;GO:0006366;GO:0006367;	A0A7S4DVC3	1	2759
A0A024R8F8	N/A	A0A7S4DYE6	2	2759
A8K4H5	GO:0010008;GO:0000139;GO:0016021;GO:0005886;GO:0005524;GO:0005247;	A0A7S4E3L5	1	131567
P51795	GO:0045177;GO:0005829;GO:0005769;GO:0010008;GO:0005794;GO:0000139;GO:0005887;GO:0005765;GO:0016020;GO:0005886;GO:0008021;GO:0015297;GO:0005524;GO:0042802;GO:0015299;GO:0005247;GO:0006821;GO:0006897;GO:0034220;GO:0003014;	A0A7S4E3L5	1	131567
P51797	N/A	A0A7S4E3L5	1	131567
Q96RY8	GO:0016021;GO:0005247;	A0A7S4E3L5	2	131567
C9JWQ8	GO:0005829;GO:0005886;	A0A7S4E4D5	1	131567
C9J7W4	GO:0062023;GO:0030199;	A0A7S4EDD7	1	131567
A0A7P0TBK0	GO:0110165;	A0A7S4EDV1	1	2759
B3KPJ0	GO:0110165;GO:0005085;	A0A7S4EDV1	2	2759
H0Y696	N/A	A0A7S4EDV1	1	2759
A0A0S2Z693	GO:0005739;GO:0005524;GO:0016874;GO:0046872;	A0A7S4EKU4	1	131567
E9PG35	GO:0005739;GO:0005524;GO:0016874;GO:0046872;	A0A7S4EKU4	1	131567
E9PHF7	GO:0005739;GO:0005524;GO:0016874;GO:0046872;	A0A7S4EKU4	1	131567
F5GYT8	N/A	A0A7S4EKU4	1	131567
Q68D27	GO:0005524;GO:0046872;	A0A7S4EKU4	1	131567
A0A024RD08	GO:0016021;	A0A7S4EXP1	1	131567
A4FVA6	GO:0016021;	A0A7S4EXP1	1	131567
H0Y8C3	GO:0016021;	A0A7S4EXP1	1	131567
Q9Y374	GO:0016021;	A0A7S4EXP1	1	131567
P78415	GO:0030424;GO:0000785;GO:0005737;GO:0005634;GO:0001228;GO:0000981;GO:0001227;GO:0000978;GO:1990837;GO:0003167;GO:0048468;GO:0097009;GO:0060932;GO:0007498;GO:0001656;GO:0045665;GO:0000122;GO:0030182;GO:1903598;GO:0045666;GO:0045944;GO:0003165;GO:1901844;GO:0006357;GO:0072086;	A0A7S4F0P4	1	2759
Q8NDL9	N/A	A0A7S4F2S2	1	2759
B9ZVR7	GO:0005524;GO:0004674;GO:0006468;	A0A7S4FHK2	1	131567
B4DVK6	GO:0004842;	A0A7S4FNB0	1	2759
Q5T447	GO:0048471;GO:0019905;GO:0004842;GO:0043161;	A0A7S4FNB0	1	2759
B7WPF5	GO:0004198;GO:0032869;GO:0006508;	A0A7S4FT48	1	2759
Q9HC96	N/A	A0A7S4FT48	1	2759
H3BP32	GO:0005789;GO:0016021;GO:0080132;GO:0020037;GO:0046872;GO:0006629;	A0A7S4FYA0	1	131567
A0A0C4DG84	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
A0A7P0Z463	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
A0A7P0Z4A8	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
H0YC24	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
Q32Q26	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
Q508I6	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
Q508I8	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
Q53FL1	GO:0016021;GO:0046872;GO:0038023;	A0A7S4FZ42	1	131567
Q00532	GO:0035869;GO:0005737;GO:0070062;GO:0043231;GO:0005654;GO:0005634;GO:0005524;GO:0004693;GO:0106310;GO:0006468;GO:1902017;	A0A7S4GA53	2	131567
Q59HA2	GO:0046872;GO:0004842;	A0A7S4GEH7	3	2759
Q9NXC8	GO:0046872;GO:0035198;	A0A7S4GHY7	1	131567
Q9Y333	GO:0071013;GO:0005737;GO:0005829;GO:1990726;GO:0120115;GO:0005654;GO:0005634;GO:0000932;GO:0071011;GO:0071005;GO:0046540;GO:0005688;GO:0003723;GO:0031267;GO:0017070;GO:0006402;GO:0000398;GO:0000244;	A0A7S4GKF5	1	131567
A4D0Z4	N/A	A0A7S4GN42	1	131567
B2RDB1	N/A	A0A7S4GN42	1	131567
Q96CN9	GO:0005829;GO:0005794;GO:0000139;GO:0000138;GO:0031267;	A0A7S4GN42	1	131567
A0A024R7K2	GO:0016021;GO:0005743;GO:0005739;GO:0055085;	A0A7S4HLF4	1	131567
A0A2R8Y553	GO:0016021;GO:0005743;GO:0015187;GO:0030218;GO:1904983;	A0A7S4HLF4	1	131567
A0A2R8Y823	GO:0016021;GO:0005743;GO:0015187;GO:0030218;GO:1904983;	A0A7S4HLF4	1	131567
A1LP07	N/A	A0A7S4HLF4	1	131567
B2R921	GO:0016021;	A0A7S4HLF4	1	131567
B4DL63	GO:0016021;	A0A7S4HLF4	1	131567
D9HTE9	GO:0016021;	A0A7S4HLF4	1	131567
F8VVM2	GO:0016021;GO:0005743;GO:0005739;GO:0005315;GO:0015293;GO:1990547;	A0A7S4HLF4	1	131567
I3L1P8	GO:0016021;	A0A7S4HLF4	1	131567
O95258	GO:0005887;GO:0005743;GO:0005739;GO:0015297;GO:0015140;GO:0015131;GO:0015141;GO:0015116;GO:0015117;GO:0022857;GO:0009060;GO:0071423;GO:0006839;GO:0015729;GO:0035435;GO:0071422;GO:0008272;GO:0015709;	A0A7S4HLF4	1	131567
P53007	GO:0070062;GO:0016021;GO:0005743;GO:0005739;GO:0005634;GO:0071913;GO:0015137;GO:0015142;GO:0046949;GO:0006094;GO:0006843;	A0A7S4HLF4	1	131567
Q02978	GO:0005887;GO:0005743;GO:0005739;GO:0005634;GO:0015297;GO:0015140;GO:0015131;GO:0015367;GO:0003723;GO:0015141;GO:0015116;GO:0015117;GO:0022857;GO:0071423;GO:0015729;GO:0035435;GO:0071422;GO:0008272;GO:0015709;	A0A7S4HLF4	1	131567
Q6IBH0	GO:0016021;	A0A7S4HLF4	1	131567
Q6LAP8	GO:0016021;GO:0055085;	A0A7S4HLF4	1	131567
Q86VD7	GO:0016021;GO:0005743;GO:0005739;GO:0005634;GO:0043262;GO:0015217;GO:0080122;GO:0005347;GO:0015228;GO:0015866;GO:0080121;GO:0015867;GO:0035349;	A0A7S4HLF4	1	131567
Q8TBP6	GO:0016021;GO:0005743;GO:0005739;GO:0048821;GO:1990542;	A0A7S4HLF4	1	131567
Q96DW6	GO:0016021;GO:0005743;GO:0005739;GO:0015187;GO:0030218;GO:1904983;GO:0006783;	A0A7S4HLF4	1	131567
Q9BQT8	GO:0016021;GO:0005743;GO:0015139;GO:0006554;GO:1990550;	A0A7S4HLF4	1	131567
Q9BXI2	GO:0016021;GO:0005743;GO:0005739;GO:0000064;GO:0022857;GO:1990575;GO:0000050;	A0A7S4HLF4	2	131567
Q9Y619	GO:0016021;GO:0005743;GO:0005739;GO:0015297;GO:0061459;GO:0015189;GO:0000064;GO:0022857;GO:1903826;GO:1903401;GO:1990575;GO:0000050;	A0A7S4HLF4	1	131567
A0A024R6A5	GO:0005829;GO:0005634;GO:0005886;GO:0000287;GO:0030145;GO:0017018;GO:0071560;GO:0006499;GO:0030514;GO:0046827;GO:0006470;GO:0006611;	A0A7S4HNY8	1	131567
A0A3B3IS24	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
A8K599	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
B2R8E4	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
B3KP90	GO:0110165;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
B5BUD5	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
C9JIR6	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;GO:0006470;	A0A7S4HNY8	1	131567
O75688	GO:0005829;GO:0016020;GO:0005730;GO:0005634;GO:0000287;GO:0030145;GO:0017018;GO:0004722;GO:0006499;GO:0050687;GO:0043124;GO:0032688;GO:1901223;GO:0035970;GO:0090263;GO:0006470;	A0A7S4HNY8	1	131567
P35813	GO:0005829;GO:0016020;GO:0005654;GO:0005634;GO:0005886;GO:0033192;GO:0000287;GO:0030145;GO:0017018;GO:0004722;GO:0070412;GO:0071560;GO:0016311;GO:0006499;GO:0030514;GO:0043124;GO:1901223;GO:0010991;GO:0000122;GO:0030512;GO:0035970;GO:0090263;GO:0045893;GO:0043123;GO:0046827;GO:0006470;GO:0006611;GO:0051726;	A0A7S4HNY8	1	131567
Q4J6C0	GO:0005829;GO:0016020;GO:0000287;GO:0030145;GO:0017018;	A0A7S4HNY8	1	131567
A0A087WUB9	GO:0005813;GO:0005829;GO:0005654;	A0A7S4HTD1	1	131567
Q8WYA6	N/A	A0A7S4HTD1	1	131567
A0A0A0MSQ2	GO:0005634;GO:0003677;GO:0003700;GO:0006357;	A0A7S4HVC9	3	2759
A0A218KGQ4	GO:0071944;GO:0005789;GO:0000139;GO:0016021;GO:0042500;GO:0042987;GO:0035556;GO:0007219;GO:0016485;	A0A7S4HXE9	1	131567
A0A7I2V355	GO:0071944;GO:0005789;GO:0000139;GO:0016021;GO:0042500;GO:0042987;GO:0035556;GO:0007219;GO:0016485;	A0A7S4HXE9	1	131567
A0A7I2V3R9	GO:0071944;GO:0005789;GO:0000139;GO:0016021;GO:0042500;GO:0042987;GO:0035556;GO:0007219;GO:0016485;	A0A7S4HXE9	1	131567
A0A7I2V5S6	GO:0071944;GO:0005789;GO:0000139;GO:0016021;GO:0042500;GO:0042987;GO:0035556;GO:0007219;GO:0016485;	A0A7S4HXE9	1	131567
B1AP22	GO:0071944;GO:0005789;GO:0000139;GO:0016021;GO:0042500;GO:0042987;GO:0035556;GO:0007219;GO:0016485;	A0A7S4HXE9	1	131567
P49810	GO:0016324;GO:0005938;GO:0009986;GO:0005813;GO:0035253;GO:0043198;GO:0005769;GO:0005783;GO:0005789;GO:0070765;GO:0005794;GO:0000139;GO:0030426;GO:0005887;GO:0099056;GO:0000776;GO:0005765;GO:0016020;GO:0045121;GO:0005743;GO:0031594;GO:0043025;GO:0005637;GO:0005634;GO:0048471;GO:0005886;GO:0032991;GO:0008021;GO:0030018;GO:0042500;GO:0004175;GO:0042987;GO:0034205;GO:0050435;GO:0006816;GO:0035556;GO:0006509;GO:1990456;GO:0043066;GO:0007220;GO:0007219;GO:0043085;GO:0016485;GO:0110097;GO:0001666;	A0A7S4HXE9	2	131567
Q9NV28	GO:0007165;	A0A7S4HYZ3	1	2759
C9J7B8	GO:0016021;	A0A7S4I481	1	131567
A0A024R3K3	GO:0005634;	A0A7S4I4B3	1	2759
H0YJ51	GO:0005634;GO:0046872;GO:0008143;GO:1900364;GO:0043488;	A0A7S4I4C8	3	N/A
Q9UPE4	GO:0005743;GO:0051087;GO:0030150;	A0A7S4I4F5	1	2759
J3QKL3	N/A	A0A7S4I675	3	2759
D6RC17	N/A	A0A7S4IHL4	1	131567
B1ALH6	GO:0051213;	A0A7S4IJV0	1	131567
O14832	GO:0097731;GO:0005829;GO:0005739;GO:0005782;GO:0005777;GO:0031406;GO:0008198;GO:0031418;GO:0048244;GO:0019606;GO:0006103;GO:0001561;GO:0006720;GO:0097089;	A0A7S4IJV0	1	131567
Q6FGQ2	GO:0051213;	A0A7S4IJV0	1	131567
A4ZVS7	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
A4ZVS8	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
B3KMR4	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
B3KNI3	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
E9PHH8	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
O75925	GO:0016607;GO:0005654;GO:0005634;GO:0016605;GO:0003677;GO:0140297;GO:0019899;GO:0061665;GO:0019789;GO:0003712;GO:0003714;GO:0031625;GO:0008270;GO:0045444;GO:0000122;GO:0032436;GO:0033235;GO:0016925;GO:0007259;GO:0042127;GO:0006357;	A0A7S4IM53	1	2759
Q1XBU8	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
Q53H55	GO:0005634;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
Q6IAR4	GO:0005634;GO:0051059;GO:0019789;GO:0008270;	A0A7S4IM53	1	2759
Q8N2W9	GO:0005737;GO:0016363;GO:0005654;GO:0005634;GO:0016605;GO:1990234;GO:0003677;GO:0008022;GO:0061665;GO:0019789;GO:0003712;GO:0003714;GO:0031625;GO:0008270;GO:0007417;GO:0006302;GO:0001942;GO:0060887;GO:0045892;GO:0032088;GO:0000122;GO:0010804;GO:1905168;GO:1902231;GO:1902174;GO:0033235;GO:0016925;GO:0006357;GO:0042359;GO:0016055;	A0A7S4IM53	1	2759
Q9Y6X2	GO:0005737;GO:0030425;GO:0016607;GO:0005654;GO:0045202;GO:0019899;GO:0015459;GO:0008022;GO:0047485;GO:0061665;GO:0019789;GO:0003712;GO:0008270;GO:0010629;GO:0045671;GO:0033234;GO:0000122;GO:0010628;GO:0045838;GO:0033235;GO:0016925;GO:0006357;GO:0009725;GO:0071847;	A0A7S4IM53	1	2759
Q5H9R7	N/A	A0A7S4J765	2	2759
B8ZZV9	GO:0048039;GO:0045333;GO:0006744;	A0A7S4JCV8	1	131567
H0Y9D0	GO:0016021;GO:0019706;	A0A7S4JEI4	3	2759
B3KP15	GO:0005085;GO:0007264;	A0A7S4JJ56	2	2759
Q9NXW9	GO:0070938;GO:0005737;GO:0030496;GO:0005730;GO:0016706;GO:0003779;GO:0032451;GO:0046872;GO:0035516;GO:0016491;GO:0031032;GO:0006325;GO:0036090;GO:0080111;GO:0070989;GO:0006482;GO:1902275;	A0A7S4JLP7	1	2759
K7EQP5	GO:0046872;GO:0003714;	A0A7S4JTF4	1	N/A
B4DGK9	GO:0005085;GO:0007264;	A0A7S4JUG1	1	2759
B7Z8Y5	GO:0005085;GO:0007264;	A0A7S4JUG1	1	2759
F5H2D5	GO:0005085;GO:0007264;	A0A7S4JUG1	1	2759
H7C4G5	GO:0031011;GO:0035267;GO:0097255;GO:0005524;GO:0003678;GO:0016787;GO:0006310;GO:0006281;	A0A7S4JYE3	1	131567
D6RAC3	GO:0004674;GO:0045324;GO:0016236;	A0A7S4K9D3	1	N/A
D6RBB7	GO:0004674;GO:0045324;GO:0016236;	A0A7S4K9D3	1	N/A
H3BPV7	GO:0004812;GO:0005524;GO:0006418;	A0A7S4KM23	1	N/A
J3KRL2	GO:0000166;	A0A7S4KM23	3	N/A
B3KWT5	GO:0031267;GO:0030833;	A0A7S4KPZ4	1	N/A
B0QYH4	GO:0016021;	A0A7S4KSY4	1	2759
B0QYH5	GO:0016021;	A0A7S4KSY4	1	2759
B7ZLJ8	GO:0016021;	A0A7S4KSY4	1	2759
Q9BYH1	N/A	A0A7S4KSY4	1	2759
Q86YK2	GO:1990904;GO:0003723;	A0A7S4L011	1	2759
Q9BZ19	N/A	A0A7S4L7W2	1	131567
A0A087WXK8	GO:0005829;GO:0045171;GO:0015630;GO:0072686;	A0A7S4L931	1	131567
Q9H4H8	GO:0005737;GO:0005829;GO:0045171;GO:0015630;GO:0072686;GO:0097431;GO:0005819;GO:0019894;GO:0008017;GO:0019901;GO:0051301;GO:0016477;GO:0008283;GO:0001837;GO:0051310;GO:1902808;GO:1902480;GO:0070372;GO:0042176;GO:0032006;GO:0007165;	A0A7S4L931	1	131567
A0A6I8PIK4	N/A	A0A7S4LI11	1	131567
A0A6I8PR89	N/A	A0A7S4LI11	1	131567
A0A6I8PRZ0	GO:0005829;GO:0005654;	A0A7S4LI11	1	131567
A0A6I8PU73	GO:0005829;GO:0005654;	A0A7S4LI11	1	131567
A0A6I8PUD4	GO:0005829;GO:0005654;	A0A7S4LI11	1	131567
B7Z9W6	N/A	A0A7S4LI11	1	131567
Q59EH7	N/A	A0A7S4LI11	1	131567
Q99615	GO:0005737;GO:0005856;GO:0005829;GO:0070062;GO:0016020;GO:0005654;GO:0001671;GO:0031072;GO:0051085;GO:0006457;GO:1900034;	A0A7S4LI11	1	131567
A0A5F9ZHN2	GO:0005654;GO:0046872;	A0A7S4LIV2	3	2759
H3BRG5	N/A	A0A7S4LIV2	3	2759
A0A024R3C8	GO:0005681;GO:0000398;	A0A7S4LME0	2	2759
Q8IV92	GO:0005737;GO:0005634;GO:0004435;GO:0007420;GO:0035556;GO:0051726;	A0A7S4M1D8	1	2759
P08567	GO:0005737;GO:0005829;GO:0005576;GO:0016020;GO:0005886;GO:0032587;GO:0043325;GO:0042803;GO:0005080;GO:0031532;GO:0030030;GO:0030866;GO:0002244;GO:0007229;GO:0050849;GO:0045744;GO:0010920;GO:0046488;GO:0030845;GO:0070527;GO:0002576;GO:0032233;GO:0030836;GO:0010925;GO:0033625;GO:0010572;GO:0070528;GO:0070560;GO:0060305;GO:0031529;GO:0070493;GO:0006904;	A0A7S4M496	1	2759
Q59GZ2	GO:0035556;	A0A7S4M496	1	2759
A0A2R8YF02	N/A	A0A7S4M9V1	1	131567
B4DFC0	N/A	A0A7S4M9V1	1	131567
E9PR50	N/A	A0A7S4M9V1	3	131567
E9PS70	N/A	A0A7S4M9V1	1	131567
D6W5X3	GO:0016021;GO:0005886;GO:0015377;	A0A7S4MBC9	1	2759
Q9BXP2	GO:0070062;GO:0016021;GO:0005886;GO:0015377;GO:0015379;GO:0006884;GO:0055064;GO:1902476;GO:0055075;	A0A7S4MBC9	1	2759
Q9H7I6	GO:0016021;GO:0005886;GO:0015377;	A0A7S4MBC9	1	2759
Q9H7Q7	GO:0016021;GO:0005886;GO:0015377;	A0A7S4MBC9	1	2759
A0A2R8Y5V0	GO:0007165;	A0A7S4MGA2	1	2759
Q86T21	GO:0005096;GO:0007010;GO:0007165;	A0A7S4MGA2	1	2759
Q8WVD2	GO:0003779;GO:0005524;GO:0005096;GO:0000146;GO:0030048;GO:0051056;GO:0007266;	A0A7S4MGA2	1	2759
Q9P172	N/A	A0A7S4MPN0	1	131567
A8K7B1	GO:0005654;GO:0046872;	A0A7S4N880	2	2759
Q8WXA3	GO:0005737;GO:0005768;GO:0005634;GO:0046872;GO:0017124;GO:0030100;	A0A7S4N880	2	2759
Q9Y443	GO:0003824;	A0A7S4N939	1	131567
B2RA52	GO:0005524;GO:0042802;GO:0004672;GO:0071345;GO:0002755;GO:0045824;GO:0034122;GO:0044093;GO:0006468;GO:0031326;GO:0010468;GO:0010556;	A0A7S4NA93	1	2759
Q9Y616	GO:0005737;GO:0005634;GO:0005886;GO:0005524;GO:0000287;GO:0046982;GO:0042803;GO:0019901;GO:0004674;GO:0019221;GO:0070498;GO:0035556;GO:0002755;GO:0001960;GO:0045824;GO:0032695;GO:0032715;GO:0010936;GO:0043407;GO:0032088;GO:0042177;GO:0043242;GO:0034122;GO:0032720;GO:0001819;GO:0010933;GO:0051092;GO:0046777;GO:0006468;GO:0043244;GO:0043330;GO:0070555;GO:0032496;GO:0032494;GO:0009615;	A0A7S4NA93	2	2759
B4DJH7	GO:0005524;GO:0004672;GO:0051301;GO:0006468;	A0A7S4NFV8	1	131567
Q6UX40	GO:0035869;GO:0016021;GO:0036038;GO:0060271;GO:0097094;GO:0003127;GO:0042733;GO:0021532;GO:1905515;GO:1904491;GO:0010468;GO:0060021;	A0A7S4NI15	2	2759
B4DZ62	GO:0005085;GO:0007264;	A0A7S4NM82	1	131567
A0A2R8Y623	GO:1990904;GO:0005840;GO:0003735;GO:0006412;	A0A7S4NM83	1	131567
K7EN27	GO:0005829;GO:0045121;GO:0005654;GO:0005886;GO:0006914;GO:0007338;	A0A7S4NX54	3	131567
A0MZ66	N/A	A0A7S4P372	1	131567
A0A087WVD7	GO:0004017;GO:0005524;GO:0016887;	A0A7S4P8B6	1	N/A
Q96SX4	N/A	A0A7S4PNP4	1	N/A
L7P8G6	GO:0004489;GO:0006555;GO:0035999;	A0A7S4PPB0	1	2759
B4DK16	GO:0005681;GO:0008237;GO:0030623;GO:0017070;GO:0000398;	A0A7S4PR46	1	N/A
B4DQ47	GO:0005524;GO:0004672;GO:0006468;	A0A7S4PVI6	1	131567
C9JVB2	N/A	A0A7S4PW58	1	2759
A6NGQ2	GO:0045179;GO:0005938;GO:0005737;GO:0005634;GO:0032991;GO:0106333;GO:0003723;GO:0007015;GO:0009880;GO:0051293;GO:0035088;GO:2000781;GO:1905168;GO:0045836;GO:0051302;GO:0070201;GO:0032880;GO:0031297;	A0A7S4PXI6	1	131567
O95431	GO:0003723;	A0A7S4PXI6	1	131567
B2R966	GO:0070830;	A0A7S4Q0H1	2	2759
B7ZML6	GO:0070830;	A0A7S4Q0H1	1	2759
A0A384NL45	GO:0005789;GO:0016021;GO:0102758;GO:0006629;	A0A7S4Q8V0	1	131567
B3KM97	GO:0005789;GO:0016021;GO:0102758;GO:0006629;	A0A7S4Q8V0	1	131567
B3KSQ1	GO:0005789;GO:0016021;GO:0102758;GO:0006629;	A0A7S4Q8V0	1	131567
M0R2N5	GO:0005783;GO:0005789;GO:0016021;GO:0102758;GO:0006629;	A0A7S4Q8V0	1	131567
Q9NZ01	GO:0005783;GO:0005789;GO:0030176;GO:0005634;GO:0016491;GO:0102758;GO:0017099;GO:0030497;GO:0035338;GO:0006665;GO:0042761;	A0A7S4Q8V0	2	131567
A0A7P0TAY5	GO:0016491;	A0A7S4QEB8	1	2759
B4DFY7	GO:0016491;	A0A7S4QEB8	1	2759
A9YLN4	GO:0016021;GO:0005524;GO:0042289;GO:0004714;GO:0019882;GO:0006955;GO:0006886;GO:0070206;GO:0007169;	A0A7S4QUQ0	1	2759
A9YLN6	GO:0016021;GO:0005524;GO:0004714;GO:0007169;	A0A7S4QUQ0	1	2759
M1VPF4	GO:0005856;GO:0016021;GO:0003779;GO:0005524;GO:0004714;GO:0007169;	A0A7S4QUQ0	2	2759
B4DRW5	GO:0016021;GO:0005524;	A0A7S4R6J5	1	131567
J3QRY7	GO:0016021;	A0A7S4R6J5	1	131567
M0QYH3	GO:0005654;GO:0003723;	A0A7S4RFW0	1	2759
Q6N063	GO:0051213;GO:0005506;GO:0031418;GO:0016705;	A0A7S4RNV6	1	131567
Q7Z7H5	GO:0030134;GO:0005783;GO:0005789;GO:0005793;GO:0005794;GO:0016021;GO:0006888;GO:0007030;GO:0006886;GO:0043123;	A0A7S4RUS6	2	131567
Q8IZP7	GO:0005794;GO:0016021;GO:0017095;GO:0015015;	A0A7S4S0S8	1	131567
A0A7P0T850	N/A	A0A7S4SFH3	2	2759
A0A7P0T882	N/A	A0A7S4SFH3	1	2759
A0A7P0T9X2	N/A	A0A7S4SFH3	1	2759
Q9NVF8	GO:0034707;GO:0005254;	A0A7S4SJ38	2	131567
B4DW43	GO:0005737;GO:0005524;GO:0004335;GO:0006012;	A0A7S4T293	1	131567
B7ZAX5	GO:0005737;GO:0005524;GO:0004335;GO:0006012;	A0A7S4T293	1	131567
B4DWM4	GO:0016021;GO:0005886;	A0A7S4TA10	1	2759
A2VCT2	GO:0005759;GO:0004591;GO:0030976;GO:0006099;	A0A7S4UG30	1	131567
A2VCT3	GO:0005759;GO:0004591;GO:0030976;GO:0006099;	A0A7S4UG30	3	131567
Q5ZEY5	GO:0005634;GO:0003677;GO:0003887;GO:0046872;GO:0006281;GO:0006260;	A0A7S4UIS5	3	2759
P16389	GO:0030424;GO:0043194;GO:0043679;GO:0044305;GO:0030425;GO:0005789;GO:0016021;GO:0005887;GO:0099056;GO:0044224;GO:0030027;GO:0031258;GO:0032809;GO:0033010;GO:0043204;GO:0005886;GO:0008076;GO:0005251;GO:0019894;GO:0015271;GO:0005267;GO:0005249;GO:0019228;GO:0021633;GO:0097623;GO:0071805;GO:0006813;GO:0051260;GO:0045188;GO:0014059;GO:0034765;GO:0019233;	A0A7S4UT46	1	131567
B3KX98	GO:0005524;GO:0140658;GO:0004386;GO:0046872;	A0A7S4UXI5	2	131567
F6UBL3	GO:0005737;GO:0005634;GO:0003723;	A0A7S4UZW0	1	131567
F6VZ39	GO:0003723;	A0A7S4UZW0	1	131567
A0A024RBL6	GO:0005634;GO:0003677;GO:0003700;GO:0000122;GO:0045893;	A0A7S4V1N1	1	2759
